City|State short|State full|County|City alias
Yauco|PR|Puerto Rico|YAUCO|URB Hill View
Yauco|PR|Puerto Rico|YAUCO|URB La Quinta
Yauco|PR|Puerto Rico|YAUCO|URB Los Pinos
Yauco|PR|Puerto Rico|YAUCO|Vista Real
Yauco|PR|Puerto Rico|YAUCO|Yauco
Yauco|PR|Puerto Rico|YAUCO|Sect Pueblo Nuevo
Yauco|PR|Puerto Rico|YAUCO|URB Turnkey
Yauco|PR|Puerto Rico|YAUCO|Est De Yauco
Yauco|PR|Puerto Rico|YAUCO|Jard De Borinquen
Yauco|PR|Puerto Rico|YAUCO|Repto Esperanza
Yauco|PR|Puerto Rico|YAUCO|Sect La Vega
Yauco|PR|Puerto Rico|YAUCO|URB Barinas
Yauco|PR|Puerto Rico|YAUCO|URB Roosevelt
Yauco|PR|Puerto Rico|YAUCO|Villa Olimpia
Yauco|PR|Puerto Rico|YAUCO|Villas Del Cafetal
Yauco|PR|Puerto Rico|YAUCO|Villas Del Cafetal Ii
Yauco|PR|Puerto Rico|YAUCO|Bda Las Delicias
Yauco|PR|Puerto Rico|YAUCO|Bda Lluberas
Yauco|PR|Puerto Rico|YAUCO|Est De Yodimar
Yauco|PR|Puerto Rico|YAUCO|Jard M Blanco
Yauco|PR|Puerto Rico|YAUCO|URB Costa Sur
Yauco|PR|Puerto Rico|YAUCO|URB Monteverde
Yauco|PR|Puerto Rico|YAUCO|Vistas De Monte Sol
Yauco|PR|Puerto Rico|YAUCO|Colinas De Yauco
Yauco|PR|Puerto Rico|YAUCO|URB Los Angeles
Yauco|PR|Puerto Rico|YAUCO|Vistas Del Palmar
Aguas Buenas|PR|Puerto Rico|AGUAS BUENAS|Aguas Buenas
Aguas Buenas|PR|Puerto Rico|AGUAS BUENAS|Mans De Aguas Buenas
Aguas Buenas|PR|Puerto Rico|AGUAS BUENAS|URB San Antonio
Aguas Buenas|PR|Puerto Rico|AGUAS BUENAS|Est Del Rio
Aguirre|PR|Puerto Rico|SALINAS|Parc Cabasa
Aguirre|PR|Puerto Rico|SALINAS|Sect Lanausse
Aguirre|PR|Puerto Rico|SALINAS|URB Eugene Rice
Aguirre|PR|Puerto Rico|SALINAS|URB La Fabrica
Aguirre|PR|Puerto Rico|SALINAS|Aguirre
Aguirre|PR|Puerto Rico|SALINAS|Est De Trinitaria
Aguirre|PR|Puerto Rico|SALINAS|Parc Parque
Aguirre|PR|Puerto Rico|SALINAS|Villas Del Coqui
Aguirre|PR|Puerto Rico|SALINAS|URB Gonzalez
Aguirre|PR|Puerto Rico|SALINAS|Ext El Coqui
Aguirre|PR|Puerto Rico|SALINAS|Paseo Costa Del Sur
Aguirre|PR|Puerto Rico|SALINAS|URB Monte Soria 2
Aibonito|PR|Puerto Rico|AIBONITO|Colinas De San Francisco
Aibonito|PR|Puerto Rico|AIBONITO|Bda San Luis
Aibonito|PR|Puerto Rico|AIBONITO|URB Bella Vista
Aibonito|PR|Puerto Rico|AIBONITO|Villa Rosales
Aibonito|PR|Puerto Rico|AIBONITO|Ext Bella Vista
Aibonito|PR|Puerto Rico|AIBONITO|URB Golden Vlg Iv
Aibonito|PR|Puerto Rico|AIBONITO|Villa De La Rosa
Aibonito|PR|Puerto Rico|AIBONITO|Brisas De Aibonito
Aibonito|PR|Puerto Rico|AIBONITO|Est Del Llano
Aibonito|PR|Puerto Rico|AIBONITO|URB Buena Vista
Aibonito|PR|Puerto Rico|AIBONITO|Bo Llanos
Aibonito|PR|Puerto Rico|AIBONITO|Repto Robles
Aibonito|PR|Puerto Rico|AIBONITO|Villas Del Coqui
Aibonito|PR|Puerto Rico|AIBONITO|Ext Villa Rosales
Aibonito|PR|Puerto Rico|AIBONITO|URB La Providencia
Aibonito|PR|Puerto Rico|AIBONITO|Aibonito
Aibonito|PR|Puerto Rico|AIBONITO|Ext San Luis
Maunabo|PR|Puerto Rico|MAUNABO|URB San Pedro
Maunabo|PR|Puerto Rico|MAUNABO|Brisas De Emajaguas
Maunabo|PR|Puerto Rico|MAUNABO|Villa Alegre
Maunabo|PR|Puerto Rico|MAUNABO|Jard Los Almendros
Maunabo|PR|Puerto Rico|MAUNABO|Villas De Maunabo
Maunabo|PR|Puerto Rico|MAUNABO|Maunabo
Arroyo|PR|Puerto Rico|ARROYO|Repto Bello Mar
Arroyo|PR|Puerto Rico|ARROYO|URB Arroyo Del Mar
Arroyo|PR|Puerto Rico|ARROYO|URB San Antonio
Arroyo|PR|Puerto Rico|ARROYO|Jard De Lafayette
Arroyo|PR|Puerto Rico|ARROYO|Arroyo
Arroyo|PR|Puerto Rico|ARROYO|Qtas De Guasima
Arroyo|PR|Puerto Rico|ARROYO|URB Las 500
Arroyo|PR|Puerto Rico|ARROYO|URB Miramar 1
Arroyo|PR|Puerto Rico|ARROYO|Ext Jard De Arroyo
Arroyo|PR|Puerto Rico|ARROYO|URB Palmar 2
Arroyo|PR|Puerto Rico|ARROYO|Jard De Arroyo
Arroyo|PR|Puerto Rico|ARROYO|Villas De Lafayette
Arroyo|PR|Puerto Rico|ARROYO|Parq De Guasimas
Arroyo|PR|Puerto Rico|ARROYO|URB Belinda
Mercedita|PR|Puerto Rico|PONCE|Central Mercedita
Mercedita|PR|Puerto Rico|PONCE|Bo Calzada
Mercedita|PR|Puerto Rico|PONCE|Mercedita
Mercedita|PR|Puerto Rico|PONCE|Bo La Cuarta
Mercedita|PR|Puerto Rico|PONCE|Ponce
Mercedita|PR|Puerto Rico|PONCE|Brisas De Maravilla
Ponce|PR|Puerto Rico|PONCE|Ponce
Ponce|PR|Puerto Rico|PONCE|Bo Tenerias
Ponce|PR|Puerto Rico|PONCE|Ext Alhambra
Ponce|PR|Puerto Rico|PONCE|Parc Amalia Marin
Ponce|PR|Puerto Rico|PONCE|Parc Sabanetas
Ponce|PR|Puerto Rico|PONCE|URB Costa Caribe
Ponce|PR|Puerto Rico|PONCE|Villa Flores
Ponce|PR|Puerto Rico|PONCE|Bo Bucana
Ponce|PR|Puerto Rico|PONCE|Sect Playita
Ponce|PR|Puerto Rico|PONCE|URB Alhambra
Ponce|PR|Puerto Rico|PONCE|URB Anaida
Ponce|PR|Puerto Rico|PONCE|URB Los Almendros
Ponce|PR|Puerto Rico|PONCE|URB Los Caobos
Ponce|PR|Puerto Rico|PONCE|URB Santa Clara
Ponce|PR|Puerto Rico|PONCE|Bo Campo Alegre
Ponce|PR|Puerto Rico|PONCE|URB Flamboyanes
Ponce|PR|Puerto Rico|PONCE|URB Sagrado Corazon
Ponce|PR|Puerto Rico|PONCE|Villa De Juan
Ponce|PR|Puerto Rico|PONCE|Vista Point
Ponce|PR|Puerto Rico|PONCE|Mercedita
Ponce|PR|Puerto Rico|PONCE|Ext Villa Del Carmen
Ponce|PR|Puerto Rico|PONCE|URB Bella Vista
Ponce|PR|Puerto Rico|PONCE|URB Camino Del Sur
Ponce|PR|Puerto Rico|PONCE|URB Las Monjitas
Ponce|PR|Puerto Rico|PONCE|Est Del Carmen
Ponce|PR|Puerto Rico|PONCE|Repto Sabanetas
Ponce|PR|Puerto Rico|PONCE|Villa Esperanza
Ponce|PR|Puerto Rico|PONCE|Ext Alta Vista
Ponce|PR|Puerto Rico|PONCE|Jard Fagot
Ponce|PR|Puerto Rico|PONCE|Valle Real
Ponce|PR|Puerto Rico|PONCE|Villa Del Sagrado Corazon
Ponce|PR|Puerto Rico|PONCE|Villa Pampanos
Ponce|PR|Puerto Rico|PONCE|Comunidad Tabaiba
Ponce|PR|Puerto Rico|PONCE|Repto Anaida
Ponce|PR|Puerto Rico|PONCE|Sect Los Potes
Ponce|PR|Puerto Rico|PONCE|Sect Salistral
Ponce|PR|Puerto Rico|PONCE|URB Alhambra Ct
Ponce|PR|Puerto Rico|PONCE|URB El Monte
Ponce|PR|Puerto Rico|PONCE|URB San Tomas
Ponce|PR|Puerto Rico|PONCE|Villa Tabaiba
Ponce|PR|Puerto Rico|PONCE|Bo Sabanetas
Ponce|PR|Puerto Rico|PONCE|Jard Alhambra
Ponce|PR|Puerto Rico|PONCE|Parq Del Rio
Ponce|PR|Puerto Rico|PONCE|URB Alta Vista
Ponce|PR|Puerto Rico|PONCE|URB Costa Sabana
Ponce|PR|Puerto Rico|PONCE|Valle Verde
Ponce|PR|Puerto Rico|PONCE|Villa Del Carmen
Ponce|PR|Puerto Rico|PONCE|Vistas Del Mar
Ponce|PR|Puerto Rico|PONCE|Repto Universitario
Ponce|PR|Puerto Rico|PONCE|URB San Jorge
Ponce|PR|Puerto Rico|PONCE|Bda Belgica
Ponce|PR|Puerto Rico|PONCE|Bda Santa Rosa
Ponce|PR|Puerto Rico|PONCE|URB El Bosque
Ponce|PR|Puerto Rico|PONCE|URB Los Maestros
Ponce|PR|Puerto Rico|PONCE|URB Santa Maria
Ponce|PR|Puerto Rico|PONCE|URB San Antonio
Ponce|PR|Puerto Rico|PONCE|URB Starlight
Ponce|PR|Puerto Rico|PONCE|Bda Mariani
Ponce|PR|Puerto Rico|PONCE|Bo Caracoles
Ponce|PR|Puerto Rico|PONCE|URB Mariani
Ponce|PR|Puerto Rico|PONCE|Bda Salazar
Ponce|PR|Puerto Rico|PONCE|URB Mercedita
Ponce|PR|Puerto Rico|PONCE|URB Perla Del Sur
Ponce|PR|Puerto Rico|PONCE|URB Constancia
Ponce|PR|Puerto Rico|PONCE|Villa Grillasca
Ponce|PR|Puerto Rico|PONCE|Bo Cuatro Calles
Ponce|PR|Puerto Rico|PONCE|Ext Salazar
Ponce|PR|Puerto Rico|PONCE|URB Patio Laboy
Ponce|PR|Puerto Rico|PONCE|Vista Alegre
Ponce|PR|Puerto Rico|PONCE|Bo San Anton
Ponce|PR|Puerto Rico|PONCE|URB Buena Vista
Ponce|PR|Puerto Rico|PONCE|URB Constancia Gdns
Naguabo|PR|Puerto Rico|NAGUABO|Hacienda Grande
Naguabo|PR|Puerto Rico|NAGUABO|URB Casabella
Naguabo|PR|Puerto Rico|NAGUABO|Brisas De Naguabo
Naguabo|PR|Puerto Rico|NAGUABO|Repto Santiago
Naguabo|PR|Puerto Rico|NAGUABO|Naguabo
Naguabo|PR|Puerto Rico|NAGUABO|Jard Del Este
Naguabo|PR|Puerto Rico|NAGUABO|URB Ramon Rivero
Naguabo|PR|Puerto Rico|NAGUABO|Villa Del Rosario
Naguabo|PR|Puerto Rico|NAGUABO|URB City Palace
Naguabo|PR|Puerto Rico|NAGUABO|Jard De La Via
Naguabo|PR|Puerto Rico|NAGUABO|URB Promised Land
Naguabo|PR|Puerto Rico|NAGUABO|Jard De Esperanza
Naguabo|PR|Puerto Rico|NAGUABO|Mans Playa Hucares
Naguabo|PR|Puerto Rico|NAGUABO|URB Diplo
Naguabo|PR|Puerto Rico|NAGUABO|URB Santo Tomas
Naguabo|PR|Puerto Rico|NAGUABO|URB Juan Mendoza
Naranjito|PR|Puerto Rico|NARANJITO|Jard De Naranjito
Naranjito|PR|Puerto Rico|NARANJITO|Naranjito
Orocovis|PR|Puerto Rico|OROCOVIS|Orocovis
Orocovis|PR|Puerto Rico|OROCOVIS|Alt De Orocovis
Orocovis|PR|Puerto Rico|OROCOVIS|URB Santa Teresita
Orocovis|PR|Puerto Rico|OROCOVIS|Villas De Orocovix I
Orocovis|PR|Puerto Rico|OROCOVIS|Villas De Orocovix Ii
Palmer|PR|Puerto Rico|RIO GRANDE|Palmer
Palmer|PR|Puerto Rico|RIO GRANDE|Rio Grande
Patillas|PR|Puerto Rico|PATILLAS|Jard De Patillas
Patillas|PR|Puerto Rico|PATILLAS|Portales De Jacaboa
Patillas|PR|Puerto Rico|PATILLAS|Patillas
Patillas|PR|Puerto Rico|PATILLAS|Jard De Mamey
Patillas|PR|Puerto Rico|PATILLAS|URB San Benito
Patillas|PR|Puerto Rico|PATILLAS|Valle Alto
Patillas|PR|Puerto Rico|PATILLAS|URB San Jose
Patillas|PR|Puerto Rico|PATILLAS|URB San Martin
Patillas|PR|Puerto Rico|PATILLAS|URB Mariani
Patillas|PR|Puerto Rico|PATILLAS|Valle De La Providencia
Patillas|PR|Puerto Rico|PATILLAS|Parq Del Sol
Patillas|PR|Puerto Rico|PATILLAS|Villas De Patillas
Patillas|PR|Puerto Rico|PATILLAS|URB El Paraiso
Caguas|PR|Puerto Rico|CAGUAS|Ext Caguax
Caguas|PR|Puerto Rico|CAGUAS|Qtas De San Luis 1
Caguas|PR|Puerto Rico|CAGUAS|Qtas De San Luis 2
Caguas|PR|Puerto Rico|CAGUAS|Res Bairoa
Caguas|PR|Puerto Rico|CAGUAS|URB Billy Suarez
Caguas|PR|Puerto Rico|CAGUAS|URB Caguas Milenio
Caguas|PR|Puerto Rico|CAGUAS|URB Mariolga
Caguas|PR|Puerto Rico|CAGUAS|Lomas De La Serrania
Caguas|PR|Puerto Rico|CAGUAS|URB Borinquen Valley
Caguas|PR|Puerto Rico|CAGUAS|URB Bunker
Caguas|PR|Puerto Rico|CAGUAS|URB La Granja
Caguas|PR|Puerto Rico|CAGUAS|URB Notre Dame
Caguas|PR|Puerto Rico|CAGUAS|Valle De San Luis
Caguas|PR|Puerto Rico|CAGUAS|Villa Carmen
Caguas|PR|Puerto Rico|CAGUAS|Villa Guadalupe
Caguas|PR|Puerto Rico|CAGUAS|Villa Las Mercedes
Caguas|PR|Puerto Rico|CAGUAS|Caguas
Caguas|PR|Puerto Rico|CAGUAS|Est El Verde
Caguas|PR|Puerto Rico|CAGUAS|Ext El Verde
Caguas|PR|Puerto Rico|CAGUAS|URB Bonneville Gdns
Caguas|PR|Puerto Rico|CAGUAS|URB Caribe Gdns
Caguas|PR|Puerto Rico|CAGUAS|URB Condado Moderno
Caguas|PR|Puerto Rico|CAGUAS|URB Santa Cecilia
Caguas|PR|Puerto Rico|CAGUAS|URB Santa Elvira
Caguas|PR|Puerto Rico|CAGUAS|URB Santa Juana
Caguas|PR|Puerto Rico|CAGUAS|URB Santa Rosa
Caguas|PR|Puerto Rico|CAGUAS|URB Verde Sur
Caguas|PR|Puerto Rico|CAGUAS|Villas De Rio Verde
Caguas|PR|Puerto Rico|CAGUAS|Brisas Del Parque Ii
Caguas|PR|Puerto Rico|CAGUAS|Repto Caguax
Caguas|PR|Puerto Rico|CAGUAS|URB Brooklyn
Caguas|PR|Puerto Rico|CAGUAS|URB Caguas Norte
Caguas|PR|Puerto Rico|CAGUAS|URB Condado Viejo
Caguas|PR|Puerto Rico|CAGUAS|URB Grillo
Caguas|PR|Puerto Rico|CAGUAS|URB Nazario
Caguas|PR|Puerto Rico|CAGUAS|URB Santa Juana 4
Caguas|PR|Puerto Rico|CAGUAS|URB Santo Domingo
Caguas|PR|Puerto Rico|CAGUAS|Villa Del Rey 1
Caguas|PR|Puerto Rico|CAGUAS|Villa Victoria
Caguas|PR|Puerto Rico|CAGUAS|Brisas Del Parque I
Caguas|PR|Puerto Rico|CAGUAS|Hacienda Borinquen
Caguas|PR|Puerto Rico|CAGUAS|Terr De Borinquen
Caguas|PR|Puerto Rico|CAGUAS|URB Balcones Las Catalinas
Caguas|PR|Puerto Rico|CAGUAS|URB La Meseta
Caguas|PR|Puerto Rico|CAGUAS|URB Paradise
Caguas|PR|Puerto Rico|CAGUAS|URB San Antonio
Caguas|PR|Puerto Rico|CAGUAS|URB San Marcos
Caguas|PR|Puerto Rico|CAGUAS|Villa Maria
Caguas|PR|Puerto Rico|CAGUAS|Villas Del Rio Verde
Caguas|PR|Puerto Rico|CAGUAS|Alt De Caguas
Caguas|PR|Puerto Rico|CAGUAS|Alt Del Turabo
Caguas|PR|Puerto Rico|CAGUAS|Ext La Granja
Caguas|PR|Puerto Rico|CAGUAS|Qtas De Villa Blanca
Caguas|PR|Puerto Rico|CAGUAS|URB El Retiro
Caguas|PR|Puerto Rico|CAGUAS|URB El Rincon De La Serrania
Caguas|PR|Puerto Rico|CAGUAS|URB El Verde
Caguas|PR|Puerto Rico|CAGUAS|URB Jose Mercado
Caguas|PR|Puerto Rico|CAGUAS|URB San Pedro Est
Caguas|PR|Puerto Rico|CAGUAS|URB Santa Juana 2
Caguas|PR|Puerto Rico|CAGUAS|URB Santa Juana 3
Caguas|PR|Puerto Rico|CAGUAS|Villa Borinquen
Caguas|PR|Puerto Rico|CAGUAS|Villa Del Rey 2
Caguas|PR|Puerto Rico|CAGUAS|Villa Los Criollos
Caguas|PR|Puerto Rico|CAGUAS|Bda Morales
Caguas|PR|Puerto Rico|CAGUAS|Bosques De La Sierra
Caguas|PR|Puerto Rico|CAGUAS|Jard Pla
Caguas|PR|Puerto Rico|CAGUAS|URB Jose Delgado
Caguas|PR|Puerto Rico|CAGUAS|URB Monticielo
Caguas|PR|Puerto Rico|CAGUAS|URB Myrlena
Caguas|PR|Puerto Rico|CAGUAS|URB San Alfonso
Caguas|PR|Puerto Rico|CAGUAS|Valles Del Lago
Caguas|PR|Puerto Rico|CAGUAS|Villa Blanca
Caguas|PR|Puerto Rico|CAGUAS|Villa Turabo
Caguas|PR|Puerto Rico|CAGUAS|Ext Villa Blanca
Caguas|PR|Puerto Rico|CAGUAS|Parq Las Mercedes
Caguas|PR|Puerto Rico|CAGUAS|Paseo Del Rio
Caguas|PR|Puerto Rico|CAGUAS|Repto Solano
Caguas|PR|Puerto Rico|CAGUAS|URB Batista
Caguas|PR|Puerto Rico|CAGUAS|URB Bonneville Terr
Caguas|PR|Puerto Rico|CAGUAS|URB Machin
Caguas|PR|Puerto Rico|CAGUAS|URB San Rafael
Caguas|PR|Puerto Rico|CAGUAS|Villa De Castro
Caguas|PR|Puerto Rico|CAGUAS|URB Bairoa Golden Gate Ii
Caguas|PR|Puerto Rico|CAGUAS|URB Islabella
Caguas|PR|Puerto Rico|CAGUAS|Villa Del Rey 4
Caguas|PR|Puerto Rico|CAGUAS|Alt De La Fuente
Caguas|PR|Puerto Rico|CAGUAS|Hacienda San Jose
Caguas|PR|Puerto Rico|CAGUAS|Sect Altos De La Fuente
Caguas|PR|Puerto Rico|CAGUAS|URB Altomonte
Caguas|PR|Puerto Rico|CAGUAS|URB Idamaris Gdns
Caguas|PR|Puerto Rico|CAGUAS|URB Mirador De Bairoa
Caguas|PR|Puerto Rico|CAGUAS|Valle Tolima
Caguas|PR|Puerto Rico|CAGUAS|Alt Villa Del Rey
Caguas|PR|Puerto Rico|CAGUAS|Est De Bairoa
Caguas|PR|Puerto Rico|CAGUAS|Est Degetau
Caguas|PR|Puerto Rico|CAGUAS|URB Bonneville Hts
Caguas|PR|Puerto Rico|CAGUAS|URB Bonneville Manor
Caguas|PR|Puerto Rico|CAGUAS|URB Bonneville Vly
Caguas|PR|Puerto Rico|CAGUAS|URB Las Nubes
Caguas|PR|Puerto Rico|CAGUAS|URB Palmas Del Turabo
Caguas|PR|Puerto Rico|CAGUAS|URB Terralinda
Caguas|PR|Puerto Rico|CAGUAS|Villa Caliz
Caguas|PR|Puerto Rico|CAGUAS|Ciudad Jardin De Bairoa
Caguas|PR|Puerto Rico|CAGUAS|Villa Nueva
Caguas|PR|Puerto Rico|CAGUAS|Chalets De Bairoa
Caguas|PR|Puerto Rico|CAGUAS|Jard De Caguas
Caguas|PR|Puerto Rico|CAGUAS|Mans El Paraiso
Caguas|PR|Puerto Rico|CAGUAS|Parq Del Monte 2
Caguas|PR|Puerto Rico|CAGUAS|URB Bairoa Golden Gates
Caguas|PR|Puerto Rico|CAGUAS|URB Diamond Vlg
Caguas|PR|Puerto Rico|CAGUAS|URB La Reserva
Caguas|PR|Puerto Rico|CAGUAS|Valle Verde
Caguas|PR|Puerto Rico|CAGUAS|Villa Del Rey 5
Caguas|PR|Puerto Rico|CAGUAS|Villa Hermosa
Caguas|PR|Puerto Rico|CAGUAS|Bosque Verde
Caguas|PR|Puerto Rico|CAGUAS|Parq Del Monte
Caguas|PR|Puerto Rico|CAGUAS|Parq Las Haciendas
Caguas|PR|Puerto Rico|CAGUAS|URB Altos De La Fuente
Caguas|PR|Puerto Rico|CAGUAS|URB Arbolada
Caguas|PR|Puerto Rico|CAGUAS|URB Bairoa Park
Caguas|PR|Puerto Rico|CAGUAS|URB Turabo Gdns
Caguas|PR|Puerto Rico|CAGUAS|Est Del Turabo
Caguas|PR|Puerto Rico|CAGUAS|Mans De Ciudad Jardin Bairoa
Caguas|PR|Puerto Rico|CAGUAS|Parq Del Rio
Caguas|PR|Puerto Rico|CAGUAS|Repto San Jose
Caguas|PR|Puerto Rico|CAGUAS|URB El Valle
Caguas|PR|Puerto Rico|CAGUAS|Villa Del Rey 3
Caguas|PR|Puerto Rico|CAGUAS|Villa Esperanza
Ponce|PR|Puerto Rico|PONCE|Bda Baldorioty
Ponce|PR|Puerto Rico|PONCE|Ext Punto Oro
Ponce|PR|Puerto Rico|PONCE|Hacienda La Matilde
Ponce|PR|Puerto Rico|PONCE|Hacienda Las Lomas
Ponce|PR|Puerto Rico|PONCE|Jard Del Caribe 5
Ponce|PR|Puerto Rico|PONCE|Res Perla Del Bucana
Ponce|PR|Puerto Rico|PONCE|URB Bello Horizonte
Ponce|PR|Puerto Rico|PONCE|URB Casa Mia
Ponce|PR|Puerto Rico|PONCE|URB Morell Campos
Ponce|PR|Puerto Rico|PONCE|Parc Quebrada Limon
Ponce|PR|Puerto Rico|PONCE|URB Las Delicias
Ponce|PR|Puerto Rico|PONCE|Ext Las Delicias 2
Ponce|PR|Puerto Rico|PONCE|Ext Villa Paraiso
Ponce|PR|Puerto Rico|PONCE|Parc El Tuque
Ponce|PR|Puerto Rico|PONCE|Sect Las Batatas
Ponce|PR|Puerto Rico|PONCE|URB Canas
Ponce|PR|Puerto Rico|PONCE|URB Punto Oro
Ponce|PR|Puerto Rico|PONCE|Valle Del Rey
Ponce|PR|Puerto Rico|PONCE|Bo Magueyes
Ponce|PR|Puerto Rico|PONCE|Bosque Senorial
Ponce|PR|Puerto Rico|PONCE|Parc Nueva Vida
Ponce|PR|Puerto Rico|PONCE|Parc Nuevas Magueyes
Ponce|PR|Puerto Rico|PONCE|URB La Providencia
Ponce|PR|Puerto Rico|PONCE|URB Rio Canas
Ponce|PR|Puerto Rico|PONCE|URB San Jose
Ponce|PR|Puerto Rico|PONCE|Ext Jard Del Caribe
Ponce|PR|Puerto Rico|PONCE|Jard Del Caribe
Ponce|PR|Puerto Rico|PONCE|Sect Las Cucharas
Ponce|PR|Puerto Rico|PONCE|URB Baldorioty
Ponce|PR|Puerto Rico|PONCE|Comunidad Punta Diamante
Ponce|PR|Puerto Rico|PONCE|Parc Magueyes
Ponce|PR|Puerto Rico|PONCE|Qtas Del Sur
Ponce|PR|Puerto Rico|PONCE|Res Canas Housing
Ponce|PR|Puerto Rico|PONCE|URB Las Margaritas
Ponce|PR|Puerto Rico|PONCE|Valle Altamira
Ponce|PR|Puerto Rico|PONCE|Brisas Del Mar
Ponce|PR|Puerto Rico|PONCE|Sect La Cotorra
Ponce|PR|Puerto Rico|PONCE|URB Baramaya
Ponce|PR|Puerto Rico|PONCE|Valle De Andalucia
Ponce|PR|Puerto Rico|PONCE|Villa Delicias
Ponce|PR|Puerto Rico|PONCE|Villa Paraiso
Ponce|PR|Puerto Rico|PONCE|Villa Rio Canas
Canovanas|PR|Puerto Rico|CANOVANAS|Brisas De Canovanas
Canovanas|PR|Puerto Rico|CANOVANAS|Jard De Palmarejo
Canovanas|PR|Puerto Rico|CANOVANAS|Parc Monteverde
Canovanas|PR|Puerto Rico|CANOVANAS|Parc San Isidro
Canovanas|PR|Puerto Rico|CANOVANAS|URB Forest Plantation
Canovanas|PR|Puerto Rico|CANOVANAS|URB Los Eucaliptos
Canovanas|PR|Puerto Rico|CANOVANAS|Parc Central
Canovanas|PR|Puerto Rico|CANOVANAS|Qtas Jard De Parmarejo
Canovanas|PR|Puerto Rico|CANOVANAS|URB Country View
Canovanas|PR|Puerto Rico|CANOVANAS|Ext Villas De Loiza
Canovanas|PR|Puerto Rico|CANOVANAS|Parc Villa Delicias
Canovanas|PR|Puerto Rico|CANOVANAS|URB Loiza Valley
Canovanas|PR|Puerto Rico|CANOVANAS|Ciudad Jardin De Canovanas
Canovanas|PR|Puerto Rico|CANOVANAS|Haciendas De Canovanas
Canovanas|PR|Puerto Rico|CANOVANAS|URB River Plantation
Canovanas|PR|Puerto Rico|CANOVANAS|URB River Valley
Canovanas|PR|Puerto Rico|CANOVANAS|Villas Doradas
Canovanas|PR|Puerto Rico|CANOVANAS|Canovanas
Canovanas|PR|Puerto Rico|CANOVANAS|Brisas De Loiza
Canovanas|PR|Puerto Rico|CANOVANAS|Est Del Rio
Canovanas|PR|Puerto Rico|CANOVANAS|URB Las Vegas
Canovanas|PR|Puerto Rico|CANOVANAS|URB Usubal
Canovanas|PR|Puerto Rico|CANOVANAS|Villas De Loiza
Canovanas|PR|Puerto Rico|CANOVANAS|Villas Del Este
Canovanas|PR|Puerto Rico|CANOVANAS|Jard De Canovanas
Canovanas|PR|Puerto Rico|CANOVANAS|URB Pueblo Indio
Canovanas|PR|Puerto Rico|CANOVANAS|URB River Valley Pk
Canovanas|PR|Puerto Rico|CANOVANAS|URB Town Pk
Canovanas|PR|Puerto Rico|CANOVANAS|Qtas De Canovanas
Canovanas|PR|Puerto Rico|CANOVANAS|URB Del Pilar
Canovanas|PR|Puerto Rico|CANOVANAS|URB Las Haciendas Canovanas
Canovanas|PR|Puerto Rico|CANOVANAS|URB River Gdns
Ponce|PR|Puerto Rico|PONCE|Qtas De Monserrate
Ponce|PR|Puerto Rico|PONCE|Bo La Ponderosa
Ponce|PR|Puerto Rico|PONCE|Jard De Ponce
Ponce|PR|Puerto Rico|PONCE|URB Glenview Gdns
Ponce|PR|Puerto Rico|PONCE|URB Tibes
Ponce|PR|Puerto Rico|PONCE|Alt Del Madrigal
Ponce|PR|Puerto Rico|PONCE|Sect La Ponderosa
Ponce|PR|Puerto Rico|PONCE|URB Jaime L Drew
Ponce|PR|Puerto Rico|PONCE|URB La Guadalupe
Ponce|PR|Puerto Rico|PONCE|URB Santa Teresita
Ponce|PR|Puerto Rico|PONCE|Bda Borinquen
Ponce|PR|Puerto Rico|PONCE|Ext El Madrigal
Ponce|PR|Puerto Rico|PONCE|Sect Las Canitas
Ponce|PR|Puerto Rico|PONCE|Bda Ferran
Ponce|PR|Puerto Rico|PONCE|Bda Tamarindo
Ponce|PR|Puerto Rico|PONCE|Ext La Guadalupe
Ponce|PR|Puerto Rico|PONCE|Ext Santa Teresita
Ponce|PR|Puerto Rico|PONCE|Lomas De Country Club
Ponce|PR|Puerto Rico|PONCE|URB El Madrigal
Ponce|PR|Puerto Rico|PONCE|URB Nuevo Mameyes
Ponce|PR|Puerto Rico|PONCE|Valle Alto
Ponce|PR|Puerto Rico|PONCE|Bda Clausells
Ponce|PR|Puerto Rico|PONCE|Comunidad Playita Ferry
Ponce|PR|Puerto Rico|PONCE|Bo Tamarindo
Ponce|PR|Puerto Rico|PONCE|Sect Clausell
Ponce|PR|Puerto Rico|PONCE|URB Ferry Barranca
Ponce|PR|Puerto Rico|PONCE|URB La Lula
Ponce|PR|Puerto Rico|PONCE|URB La Rambla
Ponce|PR|Puerto Rico|PONCE|Bo Pueblito Nuevo
Ponce|PR|Puerto Rico|PONCE|Est Del Golf Club
Ponce|PR|Puerto Rico|PONCE|Ext Qtas De Monserrate
Ponce|PR|Puerto Rico|PONCE|Ext Valle Alto
Ponce|PR|Puerto Rico|PONCE|URB Jacaranda
Ponce|PR|Puerto Rico|PONCE|Villa Dos Rios
Ponce|PR|Puerto Rico|PONCE|URB Terra Senorial
Ponce|PR|Puerto Rico|PONCE|URB Riberas De Bucana
Ceiba|PR|Puerto Rico|CEIBA|Ceiba
Ceiba|PR|Puerto Rico|CEIBA|URB Santa Maria
Ceiba|PR|Puerto Rico|CEIBA|Villa Flores
